episode,,エピソード,,,noun
crack,,ひびが入る,,,verb
numerous,,夥しい数の,,,adjective
submit,,提出する,,,verb
symptom,,症状,,,noun
virtually,,実質的に,,,adverb
era,,時代,,,noun
coverage,,報道,,,noun
tension,,緊張,,,noun
cable,,ケーブル,,,noun
sensitive,,繊細な,,,adjective
nervous,,緊張する,,,adjective
input,,情報などを入れる,,,verb
isolate,,隔離する,,,verb
prisoner,,囚人,,,noun
eliminate,,取り除く,,,verb
tight,,きつい,,,adjective
wet,,濡れた,,,adjective
secondary,,第2の,,,adjective
welfare,,福祉,,,noun
recruit,,新規採用する,,,verb
exclude,,排除する,,,verb
string,,紐,,,noun
cloud,,雲,,,noun
persuade,,説得する,,,verb
inspire,,鼓舞する,,,verb
grand,,壮大な,,,adjective
hence,,今から、この先,,,adverb
crew,,乗員,,,noun
phenomenon,,現象,,,noun
pupil,,生徒,,,noun
false,,偽の,,,adjective
assist,,支援する,,,verb
restore,,修復する,,,verb
formula,,公式,,,noun
alter,,変える,,,verb
perceive,,気づく,,,verb
routine,,毎日の決まった仕事,,,noun
sink,,沈む,,,verb
stare,,見つめる,,,verb
anymore,,これ以上～ない,,,adverb
hero,,ヒーロー,,,noun
supporter,,支持者,,,noun
convert,,変換する,,,verb
steady,,固定した、安定した,,,adjective
meter,,メーター,,,noun
truck,,トラック,,,noun
nose,,鼻,,,noun
beside,,隣の、近くの,,,expression
sail,,航海する,,,verb
disaster,,災害,,,noun
pace,,ペース,,,noun
heavily,,激しく,,,adverb
devote,,ささげる、充てる,,,verb
terrorist,,テロリスト,,,noun
justify,,正当だと理由づける,,,verb
vital,,必要不可欠な,,,adjective
fascinate,,魅了する,,,verb
external,,外部,,,adjective
spare,,予備、スペア,,,adjective
whenever,,いつでも,,,adverb
depression,,落ち込み、鬱病,,,noun
guilty,,有罪な,,,adjective
underlie,,下に横たわる,,,verb
mom,,まま,,,noun
distinction,,違い,,,noun
satisfaction,,満足,,,noun
incorporate,,組み込む,,,verb
pour,,注ぐ,,,verb
sweep,,掃く,,,verb
obligation,,義務,,,noun
sir,,（男性への丁寧な呼び掛け）旦那様、お客様,,,noun
evaluate,,評価する,,,verb
anger,,怒り,,,noun
pub,,パブ,,,noun
perception,,見識,,,noun
naturally,,自然に,,,adverb
currency,,通貨,,,noun
database,,データベース,,,noun
initially,,初めは,,,adverb
territory,,領土,,,noun
stream,,小川,,,noun
rarely,,ほとんどない,,,adverb
height,,身長,,,noun
apparent,,明らかな,,,adjective
western,,西部の,,,adjective
expansion,,拡大,,,noun
constantly,,常に,,,adverb
muscle,,筋肉,,,noun
scare,,怖がらせる,,,verb
badly,,ひどく,,,adverb
everyday,,普段の,,,adjective
boundary,,境界,,,noun
ratio,,比率,,,noun
essay,,エッセイ,,,noun
scream,,絶叫する,,,verb
withdraw,,お金を引き出す、身を引く,,,verb
pollution,,汚染,,,noun
disorder,,疾患、騒動,,,noun
furniture,,家具,,,noun
symbol,,象徴,,,noun
apartment,,アパート,,,noun
demonstration,,デモ、実演,,,noun
analyst,,アナリスト,,,noun
platform,,演壇、プラットホーム,,,noun
steel,,鋼,,,noun
cake,,ケーキ,,,noun
transform,,変形する,,,verb
wound,,傷,,,noun
restriction,,制限,,,noun
foundation,,設立,,,noun
designer,,デザイナー、設計者,,,noun
strain,,緊張、体の一部を痛めること,,,noun
innovation,,革新,,,noun
album,,アルバム,,,noun
singer,,歌手,,,noun
trail,,小道,,,noun
trap,,罠、仕掛け,,,noun
loose,,緩い,,,adjective
extension,,拡張,,,noun
wealth,,裕福,,,noun
gradually,,しだいに,,,adverb
tank,,タンク,,,noun
evil,,邪悪な,,,adjective
remarkable,,注目すべき,,,adjective
tune,,旋律,,,noun
grass,,草,,,noun
invitation,,招待,,,noun
transition,,推移,,,noun
frighten,,怖がらせる,,,verb
bid,,努力、入札,,,noun
breed,,（動物の）種類,,,noun
extraordinary,,並外れた,,,adjective
brilliant,,素晴らしい,,,adjective
adviser,,アドバイザー,,,noun
stem,,茎,,,noun
reverse,,逆にする,,,verb
mode,,方法,,,noun
mirror,,鏡,,,noun
awful,,ひどい,,,adjective
pose,,ポーズをとる,,,verb
adjust,,調節する,,,verb
creative,,創造力がある,,,adjective
nowadays,,最近は,,,adverb
poem,,詩,,,noun
agricultural,,農業の,,,adjective
competitor,,競争相手,,,noun
alcohol,,アルコール,,,noun
festival,,祭り,,,noun
vegetable,,野菜,,,noun
van,,バン,,,noun
confident,,自信,,,adjective
planet,,惑星,,,noun
curve,,曲線,,,noun
knee,,膝,,,noun
overcome,,打ち勝つ,,,verb
web,,ウェブ,,,noun
depth,,深さ,,,noun
entrance,,入口,,,noun
log,,丸太,,,noun
giant,,巨大な,,,adjective
god,,神様,,,noun
portion,,部分,,,noun
substance,,物質,,,noun
extensive,,広範な,,,adjective
interpret,,解釈する,,,verb
independence,,独立,,,noun
sugar,,砂糖,,,noun
inner,,内部の,,,adjective
harm,,害,,,noun
consult,,相談する,,,verb
pink,,ピンク,,,adjective
shadow,,影,,,noun
strip,,脱ぐ,,,verb
smooth,,滑らかな,,,adjective
intervention,,介入,,,noun
impress,,好印象を与える,,,verb
exam,,試験,,,noun
vice,,悪徳,,,noun
radical,,過激な,,,adjective
similarly,,同様に,,,adverb
behave,,行儀よくする,,,verb
loud,,うるさい,,,adjective
dimension,,寸法,,,noun
subsequent,,その後の,,,adjective
infection,,感染症,,,noun
jacket,,ジャケット,,,noun
efficiency,,効率,,,noun
dirty,,汚い,,,adjective
statistic,,統計,,,noun
regularly,,定期的に,,,adverb
resort,,リゾート,,,noun
iron,,鉄分、鉄,,,noun
broadcast,,放送する,,,verb
membership,,会員,,,noun
bread,,パン,,,noun
blind,,盲目,,,adjective
pure,,純粋な,,,adjective
bloody,,血まみれの,,,adjective
ally,,同盟,,,noun
quantity,,量,,,noun
bend,,曲げる,,,verb
mature,,成長した・熟慮した,,,adjective
briefly,,ちょっとの間,,,adverb
alarm,,アラーム,,,noun
disturb,,邪魔をする,,,verb
sustain,,維持する,,,verb
flood,,洪水,,,noun
poverty,,貧困,,,noun
crazy,,気が狂った,,,adjective
cite,,引用する,,,verb
newly,,新たに,,,adverb
parallel,,類似した、同時に起きる,,,adjective
gender,,性別,,,noun
sponsor,,スポンサーを務める,,,verb
boot,,ブーツ,,,noun
accurate,,正確,,,adjective
dealer,,販売業者,,,noun
button,,ボタン,,,noun
burden,,負担,,,noun
desert,,砂漠,,,noun
mate,,仲間,,,noun
occasionally,,たまに,,,adverb
shareholder,,株主,,,noun
bowl,,丼,,,noun
discovery,,発見,,,noun
resistance,,抵抗,,,noun
bath,,入浴,,,noun
frequency,,頻発,,,noun
criticize,,批判する,,,verb
tap,,軽くたたく,,,noun
philosophy,,哲学,,,noun
lip,,唇,,,noun
attribute,,～のせいにする,,,noun
apologize,,謝る,,,verb
approval,,承認,,,noun
grab,,つかむ,,,verb
entitle,,権利を与える,,,verb
lend,,貸す,,,verb
involvement,,関与,,,noun
exposure,,（社会などに）触れること,,,noun
conventional,,伝統的な、従来の,,,adjective
digital,,デジタル,,,adjective
translate,,翻訳する,,,verb
edit,,編集する,,,verb
formation,,形成,,,noun
deposit,,預金,,,noun
pleasant,,心地良い、楽しい,,,adjective
overseas,,海外,,,adjective
advocate,,主張する,,,noun
establishment,,機関、設立,,,noun
summary,,要約,,,noun
rough,,ざらざらした,,,adjective
pen,,ペン,,,noun
recovery,,回復,,,noun
seal,,アシカ、アザラシ,,,noun
tube,,筒,,,noun
tower,,タワー,,,noun
characterize,,特徴づける、描写する,,,verb
specify,,明記する,,,verb
exact,,正確な,,,adjective
spin,,回転する,,,verb
operator,,オペレーター,,,noun
infant,,幼児,,,noun
dig,,掘る,,,verb
drag,,引きずる,,,verb
mount,,上がる,,,noun
wrap,,包む,,,verb
anticipate,,予測する,,,verb
dependent,,依存している,,,adjective
specialize,,専門とする,,,verb
angle,,角,,,noun
chicken,,鶏肉,,,noun
anxiety,,不安,,,noun
virus,,ウイルス,,,noun
precisely,,正確に,,,adverb
rival,,好敵手,,,noun
offense,,犯行,,,noun
detect,,検出する,,,verb
teenager,,１０代の,,,noun
admire,,称賛する,,,verb
moderate,,適度の,,,adjective
surgery,,手術,,,noun
musician,,ミュージシャン,,,noun
significance,,意義、重要性,,,noun
shower,,シャワー,,,noun
illegal,,非合法の,,,adjective
charity,,慈善,,,noun
universal,,普遍的な,,,adjective
cigarette,,たばこ,,,noun
constitute,,構成する,,,verb
adequate,,十分な,,,adjective
consultant,,コンサルタント,,,noun
historian,,歴史家,,,noun
cousin,,いとこ,,,noun
visual,,視覚,,,adjective
stupid,,頭が悪い,,,adjective
keen,,熱心な,,,adjective
ethnic,,民族,,,adjective
twin,,双子,,,noun
clinical,,臨床の,,,adjective
eastern,,東部の,,,adjective
forecast,,予測,,,noun
segment,,部分,,,noun
custom,,慣習,,,noun
adapt,,適応する,,,verb
sand,,砂,,,noun
cap,,帽子,,,noun
prompt,,促す,,,adjective
charm,,魅力,,,noun
react,,反応する,,,verb
lecture,,講義,,,noun
venture,,冒険,,,noun
compound,,調合する,,,verb
rescue,,救う,,,verb
mess,,乱雑、混乱,,,noun
preference,,好み,,,noun
comprehensive,,包括的な,,,adjective
incentive,,やる気、動機付け,,,noun
league,,リーグ,,,noun
dialog,,対話,,,noun
cream,,クリーム,,,noun
rapid,,急速に,,,adjective
cancel,,中止、キャンセルする,,,verb
regret,,後悔する、残念に思う,,,verb
dismiss,,解雇する,,,verb
margin,,余白,,,noun
beneath,,～の下で,,,expression
opponent,,対戦相手、反対者,,,noun
resist,,抵抗する,,,verb
capability,,能力,,,noun
absolute,,絶対的な,,,adjective
correspond,,相当する,,,verb
stroke,,脳卒中,,,noun
dare,,勇気がある,,,verb
barrier,,障害,,,noun
rid,,取り除く,,,verb
divorce,,離婚する,,,noun
ruin,,台無しにする,,,verb
bury,,埋葬する,,,verb
counsel,,弁護士、助言,,,noun
tendency,,傾向,,,noun
frequent,,頻繁に,,,adjective
motor,,モーター,,,noun
survival,,生き残ること,,,noun
counter,,対抗する,,,verb
possess,,所有する,,,verb
permission,,許可,,,noun
valley,,谷,,,noun
float,,浮く,,,verb
mad,,怒り狂ってる,,,adjective
greatly,,大いに,,,adverb
visible,,目に見える,,,adjective
electric,,電気の,,,adjective
impressive,,印象的な,,,adjective
evolution,,進化,,,noun
awareness,,意識,,,noun
violent,,暴力,,,adjective
slave,,奴隷,,,noun
wealthy,,豊か,,,adjective
architecture,,建築,,,noun
acceptable,,容認できる、受諾可能な,,,adjective
journal,,日記,,,noun
coal,,石炭,,,noun
measurement,,測定、寸法,,,noun
random,,ランダムな,,,adjective
successfully,,うまく,,,adverb
depress,,落ち込ませる,,,verb
illustration,,イラスト、例,,,noun
burst,,爆発,,,verb
privilege,,特権,,,noun
buyer,,買い手,,,noun
mutual,,共有の,,,adjective
rail,,手すり、（電車の）レール,,,noun
motivate,,やる気にさせる,,,verb
laboratory,,研究室,,,noun
mortgage,,抵当,,,noun
promotion,,促進、昇進,,,noun
passion,,情熱,,,noun
champion,,チャンピオン,,,noun
fulfill,,遂行する,,,verb
dust,,埃,,,noun
dedicate,,専念する,,,verb
roughly,,およそ,,,adverb
skirt,,スカート,,,noun
province,,州,,,noun
march,,行進,,,verb
evaluation,,評価,,,noun
compromise,,妥協する,,,verb
accomplish,,成し遂げる,,,verb
weakness,,弱点,,,noun
announcement,,発表、告知,,,noun
salt,,塩,,,noun
glance,,ちらりと見る,,,verb
opera,,歌劇,,,noun
contest,,コンテスト,,,noun
brush,,刷毛,,,noun
embarrass,,恥をかかせる,,,verb
gallery,,画廊,,,noun
genetic,,遺伝的な,,,adjective
aggressive,,積極的,,,adjective
chest,,腰,,,noun
format,,書式、形式,,,noun
literary,,文学の,,,adjective
govern,,支配する,,,verb
embrace,,抱き締める、受け入れる,,,verb
praise,,称賛する,,,verb
silent,,静かな,,,adjective
pump,,ポンプ,,,noun
publisher,,出版社,,,noun
celebration,,お祝い,,,noun
golf,,ゴルフ,,,noun
compensation,,賠償,,,noun
classical,,古典的な,,,adjective
weigh,,量る,,,verb
versus,,対,,,expression
deficit,,赤字,,,noun
modify,,修正する,,,verb
flash,,ひらめき、閃光,,,noun
friendship,,友情,,,noun
profession,,専門,,,noun
literally,,文字通りに,,,adverb
equation,,方程式,,,noun
gesture,,ジェスチャー,,,noun
entertain,,楽しませる,,,verb
fantastic,,すばらしい,,,adjective
assign,,割り当てる,,,verb
inflation,,インフレ,,,noun
historic,,歴史的な,,,adjective
injure,,にけがをさせる,,,verb
remote,,遠隔,,,adjective
therapy,,治療,,,noun
orange,,オレンジ,,,noun
twist,,ひねる,,,verb
personnel,,職員,,,noun
imagination,,想像,,,noun
disagree,,反対する,,,verb
throat,,喉,,,noun
insight,,洞察力,,,noun
tackle,,取り組む、タックルする,,,verb
forever,,永遠に,,,adverb
exceed,,超える,,,verb
expenditure,,出費,,,noun
joy,,楽しさ,,,noun
pregnant,,妊娠した,,,adjective
reliable,,信頼できる,,,adjective
gear,,ギア、衣服,,,noun
poet,,詩人,,,noun
fortune,,大金,,,noun
ceremony,,式典,,,noun
pile,,山（積み重ね）,,,noun
pig,,豚,,,noun
mixture,,混合物,,,noun
automatically,,自動的に,,,adverb
scholar,,学者,,,noun
psychological,,心理的な,,,adjective
dramatically,,ドラマチックに、劇的に,,,adverb
stake,,賭ける、出資金,,,noun
creature,,生き物,,,noun
partnership,,連携,,,noun
participation,,参加,,,noun
clause,,主節,,,noun
penalty,,罪,,,noun
chamber,,部屋,,,noun
fancy,,～したい気分だ,,,verb
poetry,,詩,,,noun
chat,,お喋り,,,verb
clothing,,衣類,,,noun
evolve,,進化する,,,verb
sake,,利益、～のため,,,noun
shelf,,棚,,,noun
boost,,後押し,,,noun
tail,,しっぽ,,,noun
possession,,所有物,,,noun
abortion,,中絶,,,noun
curious,,好奇心旺盛な,,,adjective
wooden,,木製の,,,adjective
boom,,好況、ブーンとなる音,,,noun
tale,,(事実・伝説・架空の）話、物語,,,noun
democratic,,民主主義の、民主的な,,,adjective
maintenance,,保守,,,noun
consequently,,結果的に,,,adverb
pot,,ポット,,,noun
cow,,牛,,,noun
strengthen,,強化する,,,verb
whilst,,の間に、一方で,,,conjunction
constraint,,制約,,,noun
fold,,折る,,,noun
bin,,ごみ箱,,,noun
undergo,,経験する、耐える、受ける,,,verb
potentially,,潜在的に,,,adverb
scope,,範囲、領域,,,noun
pretend,,ふりをする,,,verb
diversity,,多様性,,,noun
allege,,申し立てる,,,verb
pride,,誇り,,,noun
intense,,激しい,,,adjective
inquiry,,照会,,,noun
resign,,辞める,,,verb
craft,,工作,,,noun
strict,,厳しい,,,adjective
concrete,,コンクリート,,,noun
shell,,殻,,,noun
damn,,くそっ,,,interjection
distinct,,区別できる,,,adjective
humor,,ユーモア,,,noun
limitation,,制限,,,noun
indication,,兆候、印,,,noun
stability,,安定性,,,noun
wise,,賢い,,,adjective
neglect,,怠る,,,verb
compose,,構成する,,,verb
jail,,牢屋,,,noun
shelter,,避難所,,,noun
mere,,ほんの,,,adjective
carbon,,炭素,,,noun
regulate,,調節する、規制する,,,verb
cheese,,チーズ,,,noun
trigger,,引き金,,,noun
pipe,,パイプ,,,noun
destruction,,破壊,,,noun
guitar,,ギター,,,noun
flag,,旗,,,noun
piano,,ピアノ,,,noun
magic,,魔法,,,noun
mystery,,謎,,,noun
ski,,スキー,,,noun
whisper,,ささやく,,,verb
rear,,後ろ,,,adjective
menu,,お品書き,,,noun
species,,種,,,noun
moon,,月,,,noun
presumably,,おそらく,,,adverb
bless,,神聖にする,,,verb
airline,,航空,,,noun
amendment,,改正,,,noun
grandmother,,祖母,,,noun
jury,,陪審,,,noun
cooperation,,協力,,,noun
civilian,,民間人,,,noun
composition,,構成,,,noun
coin,,硬貨,,,noun
regardless,,～にかかわらず,,,adverb
scan,,スキャン,,,verb
bunch,,房,,,noun
racial,,人種の,,,adjective
greet,,挨拶する,,,verb
hopefully,,願わくは,,,adverb
sanction,,制裁,,,noun
trick,,巧妙な技,,,noun
paragraph,,段落,,,noun
maker,,製作者,,,noun
chocolate,,チョコレート,,,noun
stimulate,,促す、刺激する,,,verb
belt,,ベルト,,,noun
potato,,じゃがいも,,,noun
narrative,,物語,,,noun
tissue,,ティッシュペーパー、組織,,,noun
barely,,かろうじて,,,adverb
invent,,発明する,,,verb
tourism,,観光事業,,,noun
pro,,プロ,,,noun
stair,,階段,,,noun
hesitate,,ためらう,,,verb
shine,,輝く,,,verb
motivation,,意欲、動機,,,noun
romantic,,ロマンティック,,,adjective
firmly,,しっかりと,,,adverb
interior,,内側,,,noun
stomach,,胃,,,noun
nowhere,,どこにも～ない,,,adverb
pray,,祈る,,,verb
championship,,選手権,,,noun
servant,,使用人,,,noun
immigrant,,移民,,,noun
excess,,余分,,,noun
complexity,,複雑さ,,,noun
liability,,法的責任、債務,,,noun
surprisingly,,驚くべき,,,adverb
extract,,引き抜く,,,verb
implementation,,実施、実装,,,noun
bias,,偏見,,,noun
differently,,異なって,,,adverb
catalog,,カタログ,,,noun
continuous,,連続的な,,,adjective
golden,,金の,,,adjective
stamp,,切手,,,noun
guideline,,指針,,,noun
envelope,,封筒,,,noun
knife,,ナイフ,,,noun
biological,,生物学的,,,adjective
consume,,消費する,,,verb
luxury,,贅沢な,,,adjective
weekly,,週１,,,adjective
wherever,,どこでも,,,adverb
bite,,かむ,,,verb
printer,,印刷機,,,noun
firstly,,初めに,,,adverb
anxious,,心配する,,,adjective
adventure,,冒険,,,noun
fence,,フェンス,,,noun
exhaust,,疲れ果てさせる、使い果たす,,,verb
attraction,,ひきつけるもの,,,noun
ocean,,海洋,,,noun
quietly,,静かに,,,adverb
castle,,城,,,noun
veteran,,ベテラン,,,noun
reflection,,反射,,,noun
nerve,,神経,,,noun
determination,,決意,,,noun
altogether,,完全に,,,adverb
fiction,,フィクション,,,noun
carpet,,カーペット,,,noun
cluster,,群,,,noun
confusion,,混乱,,,noun
hurry,,急ぐ,,,verb
logic,,論理,,,noun
controversial,,議論を呼ぶ,,,adjective
raw,,生の、未加工の,,,adjective
grammar,,文法,,,noun
revise,,修正する,,,verb
hint,,ほのめかす、ヒント,,,noun
hook,,鉤,,,noun
bell,,ベル,,,noun
liquid,,液体,,,noun
panic,,パニック,,,noun
uncle,,叔父,,,noun
rice,,おこめ,,,noun
slope,,坂,,,noun
happiness,,幸せ,,,noun
genuine,,正真正銘の,,,adjective
vessel,,貨物船,,,noun
verb,,動詞,,,noun
reckon,,～だと思う,,,verb
silly,,愚か,,,adjective
transportation,,交通,,,noun
harbor,,湾,,,noun
comedy,,コメディ,,,noun
chase,,追いかける,,,noun
storage,,保管場所,,,noun
universe,,宇宙,,,noun
horrible,,ひどい,,,adjective
sheep,,羊,,,noun
lover,,恋人,,,noun
rat,,ラット,,,noun
portrait,,肖像,,,noun
innocent,,潔白な、無実な,,,adjective
substitute,,控え,,,noun
supplement,,補足,,,noun
adjustment,,調整,,,noun
reasonably,,合理的に,,,adverb
filter,,フィルター,,,noun
flexible,,曲げやすい,,,adjective
abstract,,抽象的な,,,adjective
tent,,テント,,,noun
precise,,正確な、精密な,,,adjective
distant,,遠い,,,adjective
stranger,,初対面の人、知らない人,,,noun
shade,,影,,,noun
grain,,穀物,,,noun
situate,,～に置く,,,verb
summarize,,要約する,,,verb
leap,,跳ねる,,,verb
snap,,バキっ！　ばしん！、折る,,,verb
probability,,見込み,,,noun
leather,,革,,,noun
uncertainty,,不確実なこと,,,noun
swear,,誓う,,,verb
refugee,,難民,,,noun
shore,,岸,,,noun
monthly,,月１,,,adjective
comprise,,構成する,,,verb
stir,,かき混ぜる,,,verb
excitement,,興奮,,,noun
sigh,,ため息をつく,,,verb
pregnancy,,妊娠,,,noun
experimental,,実験の,,,adjective
institutional,,機関の,,,adjective
slice,,一切れ,,,noun
wander,,さまよう,,,verb
empire,,帝国,,,noun
subsequently,,その後に,,,adverb
gentle,,優しい、穏やかな,,,adjective
attendance,,出席者数,,,noun
ownership,,所有権,,,noun
qualification,,資格,,,noun
suspend,,一時停止する,,,verb
functional,,機能的な,,,adjective
voluntary,,自由意志による,,,adjective
pale,,淡い,,,adjective
stain,,汚す,,,verb
athlete,,アスリート,,,noun
organic,,有機栽培の,,,adjective
tongue,,舌,,,noun
server,,サーバー,,,noun
structural,,構造的な,,,adjective
fool,,馬鹿者,,,noun
alongside,,並んで,,,expression
unite,,団結する,,,verb
gently,,優しく,,,adverb
compute,,計算する,,,verb
wipe,,拭く,,,verb
weird,,変わった,,,adjective
gaze,,じっと見る,,,verb
fade,,弱まる,,,verb
cough,,咳をする,,,verb
hypothesis,,仮説,,,noun
royal,,王族の,,,adjective
theoretical,,理論的な,,,adjective
curtain,,カーテン,,,noun
mayor,,市長,,,noun
darkness,,暗闇,,,noun
aunt,,叔母,,,noun
tournament,,大会,,,noun
registration,,登録,,,noun
fragment,,断片,,,noun
listener,,傍聴者,,,noun
tender,,思いやりのある,,,adjective
density,,密度,,,noun
ugly,,醜い,,,adjective
module,,モジュール,,,noun
faithfully,,忠実に,,,adverb
autumn,,秋,,,noun
cheek,,ほお,,,noun
attachment,,愛着、添付ファイル,,,noun
holder,,所有者,,,noun
grin,,にっこり笑う,,,noun
noun,,名詞,,,noun
fortunate,,幸運,,,adjective
alright,,大丈夫,,,adverb
lazy,,怠惰な,,,adjective
hello,,こんにちは,,,interjection
hunger,,空腹,,,noun
insure,,保険を掛ける,,,verb
ashamed,,恥ずかしい,,,adjective
found,,設立する,,,verb
thirst,,渇き,,,noun
